timestamp,sender,receiver,amount,fee,fraud
2025-09-06 05:10:41.222006,0xece619b0,0x8eb5cd58,11.929827592169376,0.009530366047912294,0
2025-09-06 22:33:13.222006,0xe2835262,0x6c771d94,42.35819909786168,0.009320597273015322,0
2025-08-23 04:48:10.222006,0xbe23ae45,0x0bc8ab90,37.78369503446028,0.00952207103132274,0
2025-08-27 13:39:13.222006,0x171c4eab,0x19637efb,19.101743785677325,0.003636846224981293,0
2025-08-13 03:59:54.222006,0x15c8df35,0x8560f584,6.26837465269649,0.003194515615058157,0
2025-08-27 00:51:15.222006,0x698e8a42,0xb18bb1f9,34.98324547301426,0.002164937550089961,0
2025-08-14 05:00:40.222006,0x13171055,0xab76c54b,75.63947015580987,0.005784778905201596,0
2025-08-11 19:12:17.222006,0xfd04ca52,0x835baa21,45.03118330617882,0.009647878708183625,0
2025-09-07 18:24:56.222006,0x8eb5cd58,0xa9a7679d,117.33897740979111,0.006283771531252149,0
2025-08-15 10:40:24.222006,0x7558f594,0xed56e849,66.02596515156384,0.009813798323877493,0
2025-09-06 15:30:57.222006,0x4f12a312,0x57b37107,22.012492268653887,0.0035716700920377527,0
2025-08-28 12:45:29.222006,0x57972d9a,0x536cf2b6,22.333748222111534,0.009138722968847473,0
2025-08-21 22:36:05.222006,0x61651a9a,0xedc9d9be,8.702053094416032,0.005183430319055722,0
2025-08-28 04:05:37.222006,0x72da69b8,0xd75d649e,158.4154562048566,0.005054157607738727,0
2025-09-03 19:50:20.222006,0xa7911923,0x40225cc3,80.14241899285898,0.006104275124386068,0
2025-09-06 12:27:31.222006,0xfb051187,0x59b399f7,2.500484334239798,0.001765480725924879,0
2025-08-15 09:23:29.222006,0x66fbc833,0x6dd374f4,95.53597344918867,0.001809042195066796,0
2025-09-02 09:38:47.222006,0x72b8f99d,0x26d6f456,41.573294294654026,0.009563928905510423,0
2025-09-02 13:49:27.222006,0x4f12a312,0xec7b1e46,38.89044216918343,0.00969660310117737,0
2025-08-27 02:15:04.222006,0xfc2811bb,0x4f12a312,13.297570886995164,0.0014070680095845894,0
2025-09-05 02:46:51.222006,0xa9399e15,0xe833e4fd,58.449946317978764,0.009189215154144881,0
2025-08-11 05:32:15.222006,0xec9794b9,0xb80f87c6,24.408572064065513,0.004046440604348924,0
2025-08-12 14:04:45.222006,0xfc2811bb,0x9521d763,3.459220091125266,0.001696384928257614,0
2025-08-20 16:42:55.222006,0xd8ad5256,0xcd2fd063,18.453584029947155,0.00334718020414887,0
2025-08-30 16:48:18.222006,0xc637e6fb,0xb009ffe9,24.674819547368728,0.00289794844337892,0
2025-08-15 02:25:22.222006,0xc4e8839b,0xc6a6e32c,24.27489288474332,0.0036390320651518257,0
2025-09-06 08:18:04.222006,0x5d3e2c83,0xb3dba9bf,124.06727695345828,0.007845680802086804,0
2025-08-18 12:20:24.222006,0x99b860ba,0x31642991,382.46165047545105,0.009111269974758474,0
2025-08-23 10:00:18.222006,0x7a3b6820,0x148c26c3,188123.66325979773,0.004445316134577653,1
2025-08-12 22:26:55.222006,0x854aafc7,0x8507c23d,46.23645171563096,0.007957312292993646,0
2025-08-11 14:14:14.222006,0x0b3657f9,0x8f3236d8,4.770493759168456,0.009012620661159144,0
2025-08-10 12:23:54.222006,0x36586c3e,0xf4728574,11.349553625586912,0.008880460421710524,0
2025-09-05 23:52:30.222006,0xb5685db6,0x96bf626b,7.402211533186111,0.004020613581187214,0
2025-08-24 23:28:46.222006,0xfacfbf39,0x29140d8a,1.6899791269926085,0.008655864617906761,0
2025-08-17 10:16:54.222006,0x3d2a91fd,0x11cbb5c4,10.253930498241372,0.004454715492530259,0
2025-08-26 09:40:10.222006,0xb0eeb261,0x40608b34,88.32218456968484,0.00808395611889372,0
2025-09-09 03:34:18.222006,0xb0eeb261,0x29471439,7.888545396701931,0.006259449520291836,0
2025-09-01 04:23:22.222006,0x0b6e9852,0xe09e4215,80.30255571314264,0.003402330040265469,0
2025-08-14 20:03:07.222006,0x4832be50,0xfa935884,33.32383632942164,0.00825169214095455,0
2025-08-24 07:31:26.222006,0xc72b0ba9,0xe8ec80a3,56.56008539408476,0.009424062805917215,0
2025-08-28 23:10:11.222006,0xa4b657cc,0x681f1aff,38.94180949844657,0.009938150413696095,0
2025-08-27 01:15:32.222006,0xc5438408,0xa658be18,13.528339916188367,0.0011453048569018125,0
2025-08-21 05:03:08.222006,0xd75d649e,0x1d5733eb,53.027150032628434,0.001238296898707148,0
2025-08-11 19:24:24.222006,0x179f0648,0xcac06b92,66.27423934440934,0.0017511270334224613,0
2025-08-31 23:48:33.222006,0xd0f0b119,0xe492c61d,16.21195856044074,0.0019340355310234134,0
2025-08-29 16:55:54.222006,0xf3e9860d,0x3d2a91fd,64.9288794767161,0.009168058510177778,0
2025-08-18 17:06:11.222006,0x37245ec5,0xf583010d,11.445126973699551,0.005577392116852306,0
2025-08-11 07:55:19.222006,0x7332a008,0xe6337d62,70.01305507207721,0.0022116546700918964,0
2025-09-07 22:39:50.222006,0xcd993109,0x64efdaa5,15.954755556168001,0.0014044128275075656,0
2025-09-07 18:50:53.222006,0xa1345e27,0x7e3e5352,11.249606366977417,0.005377304434596603,0
2025-08-27 01:37:33.222006,0xf171beed,0x7e2a7ab1,57.05534320851022,0.0019068262056061345,0
2025-08-11 06:58:56.222006,0xa1345e27,0xbe23ae45,30.749289798624385,0.008615786052314209,0
2025-09-05 09:36:47.222006,0x4feb0cc1,0xb4b210f9,1.3995732797826028,0.0076162832152123165,0
2025-09-05 12:19:07.222006,0xab76c54b,0xaa8853fb,51.5542297598959,0.004909228630134022,0
2025-08-24 20:18:22.222006,0xde179265,0x542a2b34,60.45170833231377,0.0018668118953293726,0
2025-08-26 04:25:03.222006,0x2d68fefb,0x4c463bcb,28.76996942560921,0.009925706043651443,0
2025-08-19 07:55:57.222006,0x4c463bcb,0xa264bfcf,62.85549193109895,0.008341720686593473,0
2025-08-26 06:39:10.222006,0x085d9328,0xa5ac92ee,4.134781787804795,0.007882069026953821,0
2025-08-17 08:28:22.222006,0xd057c3bd,0xe2835262,40.672703004603854,0.0011213430837168933,0
2025-08-25 06:17:06.222006,0x148c26c3,0xa4b657cc,157.06253381201006,0.0032924442120508286,0
2025-08-20 08:50:12.222006,0x93ce934c,0xfda3b2b6,12.918268222063448,0.009417715012307908,0
2025-09-08 04:21:24.222006,0xa7d53f1c,0x167ae1bf,30.95469722370125,0.002811100897756181,0
2025-08-19 10:55:07.222006,0xd5ef1a5d,0x5f30124f,33.31280478859174,0.001021943263427631,0
2025-08-30 08:46:24.222006,0x2398cd65,0x6af430d4,215.8253736915466,0.0070120948042190915,0
2025-08-24 10:11:20.222006,0x3f0e4893,0xb5685db6,22.3108696043937,0.0025499976269405507,0
2025-08-26 23:04:29.222006,0x2d2d292e,0x61651a9a,12.706471233768887,0.0026793477732087244,0
2025-08-28 08:32:18.222006,0x24f14c09,0x64a349e8,2.2896934475468895,0.00739415739044802,0
2025-08-27 01:26:08.222006,0x63cc977d,0x12385579,19.860191608435024,0.007932759208202893,0
2025-08-24 06:59:39.222006,0x7c0081c9,0x9d12ed72,128.6249281575015,0.0021886438082105676,0
2025-08-18 00:52:08.222006,0x4d26ff16,0xd68ac296,118.06331675710406,0.0019415281508483864,0
2025-08-23 00:16:12.222006,0x9b7922cc,0x681e53e8,209.43884779467038,0.0062468236741887225,0
2025-08-27 00:23:10.222006,0x40608b34,0x64efdaa5,28.053740994363217,0.0014235297484012151,0
2025-08-30 14:49:44.222006,0xa5ee7b08,0xfaed3872,34.43882141918375,0.006166951793122078,0
2025-08-12 10:57:05.222006,0xb16e68cb,0xd5ef1a5d,48.90121632807455,0.008422447736925498,0
2025-08-15 14:02:50.222006,0x7a3b6820,0xbbe46187,14.467251112732399,0.009349837553418262,0
2025-08-14 16:07:02.222006,0xf6c06cff,0x24f14c09,18.207032381351944,0.0034634631286182094,0
2025-08-21 11:27:12.222006,0xcd2fd063,0xf583010d,10.782414096010157,0.00964544205801255,0
2025-08-12 19:09:11.222006,0x33222252,0x5f776be0,3.418993507951197,0.006705329287942413,0
2025-09-09 01:41:49.222006,0x57972d9a,0xfe0973aa,13.864307498674663,0.005460813699130061,0
2025-08-11 05:32:08.222006,0x91de8fc2,0x808128de,23.11006143900706,0.00511386735612772,0
2025-09-02 08:52:13.222006,0xb80f87c6,0x45749cfd,9.608130351717934,0.0025594964403311115,0
2025-08-18 06:37:02.222006,0x7a3b6820,0x2a2b8d82,60.525688100448484,0.00940192507813567,0
2025-09-03 19:10:48.222006,0xfb051187,0x4ba63072,71.79908814764092,0.0013151071901650344,0
2025-09-01 15:32:39.222006,0xfd388c59,0x7a286217,308.9761822417918,0.0011859157435167452,0
2025-09-03 09:37:09.222006,0x91e548c2,0x2e72ac2d,17.796763136654196,0.003371982246881252,0
2025-08-17 04:04:31.222006,0xcc1c21ad,0xece619b0,43.79046979450651,0.008889490504957926,0
2025-08-27 17:35:40.222006,0x4a24c66c,0x84a01b94,1.6795518779574248,0.0023385890961637595,0
2025-08-14 12:04:04.222006,0xf7dbae1a,0xd0f0b119,172.17969204983874,0.006443082004463454,0
2025-09-03 05:25:31.222006,0x82323641,0xd3b35e29,181.60339260908935,0.009101893067273173,0
2025-08-13 01:12:56.222006,0xd5ef1a5d,0x2eb8f178,144.53011230514574,0.004930395356604567,0
2025-08-27 06:00:01.222006,0x19d1bdcb,0xfacfbf39,12.76793135742033,0.002793271030034623,0
2025-09-04 06:07:58.222006,0x854aafc7,0x11e11829,1.8587583612882308,0.005392984344628864,0
2025-08-22 12:02:03.222006,0xe201eb12,0x8e241b76,10.385748599825808,0.007203350338092467,0
2025-09-07 15:27:53.222006,0x97e2bbbe,0xfe0973aa,28.82262066574228,0.0011367146892712556,0
2025-08-26 08:32:27.222006,0x7e2a7ab1,0x8746f50f,27.35109118265654,0.0015356798360717423,0
2025-08-14 23:14:57.222006,0x4f68dcea,0x4e7a14e8,16.128481813306504,0.007641577501800565,0
2025-09-02 20:17:39.222006,0x211af5ec,0xfcfdb284,15.821664800773192,0.002784795228155274,0
2025-08-13 02:35:13.222006,0xf3e9860d,0xc931f8ee,48.422801603856065,0.007628923418966402,0
2025-09-06 21:55:33.222006,0x133bb046,0xc1b36028,31.494486390492128,0.0032895758173462626,0
2025-09-03 15:47:52.222006,0x483b9dec,0x2eb8f178,159.94266755344756,0.0028751000601045505,0
2025-08-25 10:48:41.222006,0xbe23ae45,0xbb280462,20.694697520131193,0.0030588467914463174,0
2025-08-17 10:35:57.222006,0x29471439,0xfb4a806c,27.877833819693887,0.005364734634956763,0
2025-08-31 16:44:14.222006,0x2e09a2e3,0x2ad7ebf8,102.3337247156699,0.006505028609055713,0
2025-08-12 12:47:45.222006,0xb9b76b6a,0xfb4a806c,15.697835510139049,0.006735526211263745,0
2025-09-02 13:25:51.222006,0xde179265,0x7c0081c9,40.752526339934526,0.006691655987946217,0
2025-08-11 01:32:35.222006,0xf00c7b37,0x72da69b8,58.018857562495874,0.0034925127099362566,0
2025-08-13 02:23:34.222006,0x03f5f4aa,0xd637b2c5,3.0288729370645133,0.007279814112791424,0
2025-08-19 22:19:09.222006,0x26d6f456,0xed56e849,223.9365828252916,0.0013376488381373819,0
2025-08-22 19:16:27.222006,0x61fe8304,0x8eb5cd58,43.56154564382292,0.0026344710810216926,0
2025-08-16 14:31:29.222006,0x53e8c1b7,0x1b3b2620,43.39266523361005,0.009487141702293346,0
2025-08-24 14:55:22.222006,0x8f3236d8,0xa9a7679d,57.91577809308613,0.00629623708133167,0
2025-08-23 03:18:19.222006,0x483b9dec,0xb7456cb4,39.18240394975071,0.006433239212872546,0
2025-08-19 11:06:52.222006,0xf6dcce1c,0x8fc34eae,75.72122904746591,0.0045395581027000385,0
2025-09-06 00:23:47.222006,0xd0f0b119,0x9fc12c4c,41.26495327058727,0.005681708800596461,0
2025-08-30 23:42:48.222006,0x49e375ec,0xe1c909b7,37.49027616887203,0.006304563169769491,0
2025-08-17 14:00:04.222006,0xa0d9819a,0x4c463bcb,68.73049158359251,0.002087718252380929,0
2025-08-21 07:53:26.222006,0x6e1c7b2f,0xb4b210f9,16.856051215978084,0.0037375128887395244,0
2025-08-24 11:02:57.222006,0x4ba63072,0x1d5733eb,15.210829311179339,0.007873612713949717,0
2025-08-18 20:13:32.222006,0xfc2811bb,0xc67fb10b,107.00857766741917,0.004917495859520999,0
2025-08-20 10:48:06.222006,0xa9ae128f,0xbd5bdbb3,65.76977203336321,0.003931044117317151,0
2025-09-09 07:05:57.222006,0x417e05ee,0xe46efa55,4.487968136302296,0.008976840527819937,0
2025-08-28 07:43:04.222006,0x6910f4d3,0x0d3a1e18,0.007255224967096728,0.006690146846022048,1
2025-08-24 17:50:50.222006,0x5f56d8b9,0x2343fcb1,79.64560583673446,0.0012710366440275352,0
2025-08-26 00:15:21.222006,0x458d155f,0x6e4f3976,17.717093728210852,0.0018233378275459935,0
2025-08-20 04:21:47.222006,0x4feb0cc1,0xf171beed,102.965429898933,0.003867606061818418,0
2025-08-25 17:36:45.222006,0x11d4111a,0x957483b9,15.463705240271883,0.004173396773432866,0
2025-08-20 09:03:31.222006,0xda078496,0x3fa24e08,77.26005246042257,0.0012803051208171942,0
2025-09-04 07:38:43.222006,0x8ff14622,0x91e548c2,44.76126481371229,0.0019325860744914014,0
2025-09-04 04:34:52.222006,0x38306527,0xc09495b2,61.5111450194039,0.007376079303964362,0
2025-08-18 05:58:43.222006,0xd69d8f23,0xd0852112,16.85751074953846,0.006671982418416447,0
2025-09-05 07:53:06.222006,0x1215c262,0x7a286217,3.486171775015819,0.0023611380146044535,0
2025-08-31 17:45:02.222006,0xd55bc076,0xa9253e2e,12.639331991729522,0.0033223854400715393,0
2025-09-06 23:23:07.222006,0x8adecebc,0x811c6183,155.06973350958805,0.009723806989315246,0
2025-08-31 03:43:37.222006,0x4feb0cc1,0x97ca5171,5.396624290948356,0.0054394987128192985,0
2025-08-28 01:58:24.222006,0xec9794b9,0x2d2d4063,11.420978050129998,0.0047781311197870125,0
2025-08-27 00:15:24.222006,0x7d889a3c,0xe43f2140,5.143847489170796,0.0013887219319654034,0
2025-08-22 00:53:22.222006,0x536cf2b6,0x11cbb5c4,1.6115124255863058,0.0018631436225271475,0
2025-08-26 17:17:23.222006,0x49311db9,0x573f8ee4,51.01024953068142,0.00633244408073181,0
2025-09-05 04:16:57.222006,0x8560f584,0x57b37107,51.838793621376986,0.006894403330825318,0
2025-08-20 15:05:40.222006,0x8f79b2d3,0xf413e042,44.265241139561304,0.00513144311560967,0
2025-09-07 04:05:38.222006,0x930e9371,0xbdd30f3c,17.925958449244234,0.005095287104410924,0
2025-08-15 05:57:34.222006,0xc0835cbc,0xefd3d785,38.725266393648965,0.0013450993789438951,0
2025-08-31 23:47:21.222006,0x6af430d4,0x9124fc3f,11.429613193242757,0.007378588285283598,0
2025-08-19 11:46:45.222006,0xdd5df107,0xb0eeb261,19.653279804112824,0.008229842922148019,0
2025-08-14 12:53:02.222006,0xa0ccc57f,0xbb3639dd,12.019757234667011,0.004775676073949055,0
2025-08-23 04:07:35.222006,0xcd993109,0x5a293f52,70.23588289505228,0.008047354475536148,0
2025-09-04 17:05:39.222006,0xbb1a6663,0x667f8e7a,73.48255059583451,0.009571137878254664,0
2025-08-17 20:45:19.222006,0x64a349e8,0x97e2bbbe,154.4684955745053,0.007210298143352402,0
2025-08-19 04:12:48.222006,0x1215c262,0x854aafc7,15.36586850325884,0.009790859150951549,0
2025-08-25 00:12:54.222006,0xd65a51c9,0x14783909,29.884478345176714,0.009192470992566579,0
2025-08-29 07:17:12.222006,0x82323641,0x9fc12c4c,57.100074870643034,0.004555799483122224,0
2025-09-07 08:13:51.222006,0x9fc12c4c,0x67aff250,63.11824510194792,0.007592760020612133,0
2025-09-02 12:32:18.222006,0x61fe8304,0xd0852112,76.89506307053874,0.009209941336172048,0
2025-08-15 05:31:11.222006,0xdf3ea9c1,0xf00c7b37,11.81995653134646,0.005756407410631655,0
2025-09-03 03:31:15.222006,0x11d4111a,0x595d0a93,3.3203552914807255,0.008173600375637115,0
2025-08-19 19:20:18.222006,0x63ec6dbc,0xeaf79612,66.03993703321545,0.002976836542723554,0
2025-09-07 16:52:38.222006,0xaa77d05e,0x775b5060,30.26919545465497,0.004873578608848001,0
2025-08-10 11:16:00.222006,0x8560f584,0x1b3b2620,40.64957688309884,0.00649633824827363,0
2025-08-23 17:49:34.222006,0x9f63756b,0xa5be37f8,150.26586918335255,0.004468333259540609,0
2025-09-05 06:32:43.222006,0xc784e5e3,0xc72b0ba9,11.077561866656339,0.003882385506200377,0
2025-09-09 08:04:19.222006,0xc1cc96ec,0x49e375ec,5.4179993288810975,0.008332395081831624,0
2025-08-15 05:48:58.222006,0xc72b0ba9,0x3a72b8c2,10.825203135441658,0.005420745079853329,0
2025-09-08 23:18:44.222006,0x5336d721,0xc83a0840,45.46505179124694,0.0014286880349085802,0
2025-08-25 03:38:32.222006,0xc0835cbc,0x6592d247,5.130927825093997,0.006904389955525519,0
2025-09-08 03:13:03.222006,0xe43f2140,0x109b233a,30.123719421289564,0.0016300031771057711,0
2025-08-22 14:32:13.222006,0x775b5060,0xfa935884,10.66095883427359,0.008255549266301747,0
2025-08-31 05:23:15.222006,0xc2afc757,0x66fbc833,156.0589414582089,0.00590867900832853,0
2025-08-17 17:05:58.222006,0x2842f0ef,0x4feb0cc1,76.83926874505815,0.0041853001296622405,0
2025-08-29 17:33:20.222006,0xd0852112,0xf7dbae1a,134.03808157118007,0.0013690522138694765,0
2025-09-03 18:58:03.222006,0x06320c39,0x90782bbe,13.822008382559064,0.0021704887358479892,0
2025-09-02 06:25:01.222006,0x7a5effc2,0x2ad7ebf8,29.54774672953792,0.003854229778392849,0
2025-08-28 13:41:15.222006,0x3a72b8c2,0xf46ac2e0,39.226207331978976,0.006591340623636269,0
2025-09-01 01:27:04.222006,0xd6e5c4a9,0xc1b36028,29.135356044505123,0.009158034224199238,0
2025-09-07 07:24:34.222006,0x19d1bdcb,0x11d4111a,4.719788515784802,0.008744678602723703,0
2025-09-02 09:54:03.222006,0x8ed1183f,0xad93c340,39.98154581338137,0.005741863119988824,0
2025-08-27 19:52:14.222006,0xe201eb12,0x0d3a1e18,83.17992044545417,0.006416143511856428,0
2025-09-08 13:48:14.222006,0xfda4243f,0xd3496619,3.8318973216171894,0.0035035281388322704,0
2025-08-16 22:41:03.222006,0xed56e849,0x4ba63072,58.71905899323024,0.006446655275359108,0
2025-08-20 11:44:30.222006,0xc1cc96ec,0xd9c0cd3f,13.491190099149138,0.004580780434018787,0
2025-08-14 15:47:07.222006,0x542a2b34,0x4c817d5e,90.81370279938405,0.001436722738122583,0
2025-08-24 19:02:45.222006,0xb9e501b2,0x0e827a97,50.9742267755284,0.0013375147655911956,0
2025-08-18 22:51:51.222006,0xf7dbae1a,0x6969a03f,19.21090776347418,0.0028798495255269985,0
2025-08-14 06:41:44.222006,0x8746f50f,0x9521d763,1.3429432131030028,0.008075169545564977,0
2025-08-28 04:32:51.222006,0xedfafd1a,0x5469aac2,0.00900252862734926,0.0037207874234016884,1
2025-09-07 10:52:33.222006,0x8f0c0d74,0xeaf79612,1.7898227345418287,0.0038227274307663646,0
2025-08-12 23:51:30.222006,0xe201eb12,0xe09e4215,0.007035217911677585,0.006362237805773875,1
2025-08-14 15:31:56.222006,0x03f5f4aa,0x4feb0cc1,2154.782170019579,0.008585475969282394,1
2025-08-13 10:53:03.222006,0x8d6def3a,0x6592d247,31.348239644798852,0.00569309692929543,0
2025-09-06 10:26:19.222006,0x3a72b8c2,0xf171beed,2.0597505391248916,0.009729407203921393,0
2025-08-19 03:23:15.222006,0x2842f0ef,0xb3dba9bf,21.60219598651758,0.0015479871857829776,0
2025-08-26 15:20:15.222006,0xfb19855f,0xf6dcce1c,39.17799943582775,0.008350257903264767,0
2025-09-04 23:55:02.222006,0xe8ec80a3,0xb5685db6,61.10927543424317,0.002271464492667791,0
2025-08-23 02:30:17.222006,0xa8e15dfd,0x6403aef7,35.9905818714811,0.0072981128329508765,0
2025-08-12 09:33:17.222006,0xb658d636,0x90ede99f,219.38710373369275,0.0014955912902418758,0
2025-08-11 21:27:54.222006,0x1d5733eb,0x7dab6518,0.004707399544183004,0.009436774470161006,1
2025-08-11 01:13:50.222006,0x0797974d,0xa7911923,14.286057459419155,0.007814261758268751,0
2025-08-15 07:39:20.222006,0x7e3e5352,0x808128de,37.342308451187854,0.008190241480415167,0
2025-08-24 20:43:24.222006,0x23126197,0xf413e042,8.874011422844877,0.005342341569738047,0
2025-08-27 09:42:04.222006,0xedc9d9be,0xa7177728,22.397806230241574,0.009598586949773266,0
2025-08-20 20:00:12.222006,0xbdd30f3c,0x591bedd4,38.216699183685144,0.0024763484132025245,0
2025-08-17 06:39:06.222006,0xe1c909b7,0x7dab6518,12.144885586612434,0.0049358413346175575,0
2025-08-22 03:26:55.222006,0x6969a03f,0xddb54936,52.41982543196622,0.008697601689027333,0
2025-08-15 00:15:58.222006,0xf4a2b945,0xd966ff1b,38.704227429558586,0.008930478720063355,0
